episode,reward,steps,epsilon,avg_loss,served,arrivals,avg_wait,deadline_miss_rate,utilization,infeasible_actions
757,-2845.249999999997,200,0.20200000000000007,3.723439545631409,56,87,65.51724137931035,0.8928571428571429,0.5733333333333334,128
758,-2507.5,200,0.20094444444444448,3.7916028183698653,61,92,61.56521739130435,0.9016393442622951,0.655,121
759,-2467.174999999998,200,0.1998888888888889,3.5425520473718644,58,89,62.674157303370784,0.8275862068965517,0.62,132
760,-2548.249999999996,200,0.1988333333333333,3.7526020044088364,48,78,71.78205128205128,0.875,0.5366666666666666,129
761,-2728.4249999999997,200,0.19777777777777783,3.5713935405015946,52,85,66.4,0.9423076923076923,0.5983333333333334,129
762,-2531.5250000000024,200,0.19672222222222235,3.753117095828056,61,93,60.60215053763441,0.9016393442622951,0.685,120
763,-2646.0999999999976,200,0.19566666666666666,3.9800211924314497,56,86,66.17441860465117,0.875,0.59,121
764,-2729.7749999999996,200,0.19461111111111118,3.5288748812675474,56,87,65.79310344827586,0.9107142857142857,0.595,130
765,-2553.3250000000007,200,0.1935555555555556,3.551440208554268,57,90,63.71111111111111,0.8596491228070176,0.6466666666666666,117
766,-2711.175000000003,200,0.1925,3.5309722673892976,56,88,66.06818181818181,0.9107142857142857,0.5766666666666667,126
767,-2978.8999999999983,200,0.19144444444444442,3.8836196464300157,51,81,69.95061728395062,0.9215686274509803,0.605,127
768,-2587.5499999999993,200,0.19038888888888894,3.6592851465940477,58,90,62.24444444444445,0.9137931034482759,0.6816666666666666,123
769,-2706.6249999999973,200,0.18933333333333335,3.4853487169742583,51,82,68.90243902439025,0.9215686274509803,0.615,131
770,-2562.725000000001,200,0.18827777777777777,3.523959977030754,55,88,64.07954545454545,0.8909090909090909,0.5883333333333334,125
771,-2490.125000000003,200,0.1872222222222223,3.778811443448067,62,92,61.58695652173913,0.9516129032258065,0.655,117
772,-2732.8500000000035,200,0.1861666666666667,3.654695528745651,51,82,70.2560975609756,0.8823529411764706,0.5583333333333333,134
773,-2698.6249999999973,200,0.18511111111111123,3.657678825855255,52,83,69.87951807228916,0.9230769230769231,0.54,136
774,-2612.199999999998,200,0.18405555555555553,3.6213457906246185,57,87,65.74712643678161,0.9122807017543859,0.6366666666666667,123
775,-2631.099999999996,200,0.18300000000000005,3.7220969480276107,53,84,67.6547619047619,0.8490566037735849,0.5583333333333333,129
776,-2787.749999999999,200,0.18194444444444446,4.169712518453598,47,79,71.48101265822785,0.8936170212765957,0.54,143
777,-2510.800000000002,200,0.18088888888888888,3.8722721087932586,52,84,68.82142857142857,0.8846153846153846,0.5916666666666667,137
778,-2791.0249999999987,200,0.1798333333333334,3.8898897635936738,59,90,63.78888888888889,0.9152542372881356,0.6966666666666667,132
779,-2756.600000000001,200,0.1787777777777778,3.4988225388526915,53,85,66.87058823529412,0.8867924528301887,0.6466666666666666,134
780,-2596.5249999999996,200,0.17772222222222234,3.663081417679787,52,83,69.78313253012048,0.9230769230769231,0.6216666666666667,126
781,-2687.6,200,0.17666666666666664,3.7833018428087235,51,81,71.0246913580247,0.8823529411764706,0.5516666666666666,121
782,-2939.1749999999943,200,0.17561111111111116,3.518570312857628,48,79,73.9873417721519,0.9583333333333334,0.535,142
783,-2651.6749999999997,200,0.17455555555555557,3.6317754328250884,46,79,70.67088607594937,0.9130434782608695,0.5633333333333334,121
784,-2888.9499999999975,200,0.1735,3.8967703056335448,51,83,68.92771084337349,0.9019607843137255,0.5716666666666667,136
785,-2569.599999999999,200,0.1724444444444445,3.905737295150757,58,89,64.67415730337079,0.8793103448275862,0.7216666666666667,131
786,-2787.7750000000005,200,0.17138888888888892,3.406207454800606,49,79,72.0886075949367,0.8571428571428571,0.49833333333333335,130
787,-2748.1750000000006,200,0.17033333333333345,3.983287936449051,59,91,62.637362637362635,0.9152542372881356,0.5966666666666667,122
788,-2505.8250000000007,200,0.16927777777777775,3.4765963125228883,51,83,66.5421686746988,0.8823529411764706,0.5816666666666667,136
789,-2723.9500000000003,200,0.16822222222222227,3.699628390669823,60,91,63.13186813186813,0.9,0.6866666666666666,126
790,-2826.474999999998,200,0.16716666666666669,3.513203555345535,44,76,75.77631578947368,0.9545454545454546,0.49166666666666664,142
791,-2467.399999999996,200,0.1661111111111112,4.034474943876266,52,82,67.78048780487805,0.8653846153846154,0.5766666666666667,136
792,-2947.7249999999995,200,0.1650555555555555,3.452117854952812,53,84,69.23809523809524,0.9622641509433962,0.6033333333333334,136
793,-2506.424999999999,200,0.16400000000000003,3.5384868031740186,47,78,72.2051282051282,0.8297872340425532,0.5633333333333334,136
794,-2443.3500000000017,200,0.16294444444444456,3.45881872177124,61,93,59.97849462365591,0.8688524590163934,0.6933333333333334,126
795,-2713.6749999999993,200,0.16188888888888886,3.754841947555542,59,90,63.355555555555554,0.8983050847457628,0.6633333333333333,127
796,-2974.8500000000004,200,0.16083333333333338,3.7360782968997954,47,77,74.12987012987013,0.9148936170212766,0.52,147
797,-2730.950000000001,200,0.1597777777777778,3.5998637759685517,54,85,66.74117647058823,0.9074074074074074,0.5966666666666667,121
798,-2849.6000000000004,200,0.15872222222222232,3.789130784869194,53,84,67.02380952380952,0.9433962264150944,0.5566666666666666,133
799,-2565.3749999999986,200,0.15766666666666662,3.763093519806862,55,88,62.625,0.9272727272727272,0.6633333333333333,130
800,-2678.75,200,0.15661111111111115,3.756353192925453,56,87,64.19540229885058,0.875,0.69,133
801,-2770.324999999998,200,0.15555555555555567,4.1989691662788395,57,89,65.21348314606742,0.9122807017543859,0.6166666666666667,123
802,-2691.0500000000006,200,0.15450000000000008,3.79565076649189,47,78,72.28205128205128,0.8936170212765957,0.5366666666666666,146
803,-2939.950000000004,200,0.1534444444444445,3.959542989730835,44,75,76.84,0.9318181818181818,0.5283333333333333,137
804,-2791.3250000000035,200,0.1523888888888889,3.9222368502616884,45,77,75.15584415584415,0.8666666666666667,0.515,138
805,-2670.499999999999,200,0.15133333333333343,3.921638459563255,52,84,67.96428571428571,0.8846153846153846,0.55,136
806,-2596.9000000000015,200,0.15027777777777773,3.7614615499973296,62,92,62.23913043478261,0.8870967741935484,0.7083333333333334,119
807,-2860.4749999999967,200,0.14922222222222226,4.176396354436874,45,75,77.06666666666666,0.9111111111111111,0.51,141
808,-2658.7500000000045,200,0.14816666666666678,3.7920752185583115,42,74,76.12162162162163,0.9047619047619048,0.49666666666666665,129
809,-2819.200000000001,200,0.1471111111111112,3.867721445560455,48,79,72.36708860759494,0.9166666666666666,0.51,142
810,-2780.224999999999,200,0.1460555555555556,3.903905799984932,56,88,65.45454545454545,0.875,0.5983333333333334,131
811,-2530.5499999999965,200,0.14500000000000002,3.8369198513031004,61,91,62.417582417582416,0.8688524590163934,0.6783333333333333,124
812,-2566.7250000000004,200,0.14394444444444454,3.7281714791059493,58,89,63.359550561797754,0.9137931034482759,0.68,127
813,-2591.4750000000013,200,0.14288888888888884,3.8123259741067885,58,90,61.044444444444444,0.8275862068965517,0.6266666666666667,125
814,-2680.4250000000025,200,0.14183333333333337,3.7488258516788484,53,86,65.68604651162791,0.9056603773584906,0.635,121
815,-2635.599999999999,200,0.14077777777777778,3.7891931921243667,53,86,65.76744186046511,0.9245283018867925,0.59,131
816,-2597.425,200,0.1397222222222223,3.8016623461246493,57,89,64.26966292134831,0.8947368421052632,0.6666666666666666,124
817,-2897.1250000000005,200,0.13866666666666672,3.829159477353096,47,78,73.07692307692308,0.851063829787234,0.5316666666666666,142
818,-2793.0000000000023,200,0.13761111111111113,3.6888115966320036,56,88,65.23863636363636,0.875,0.6283333333333333,133
819,-2565.625,200,0.13655555555555565,3.781099338531494,56,88,63.71590909090909,0.9107142857142857,0.6483333333333333,118
820,-2546.325000000002,200,0.13550000000000006,3.790741929411888,59,91,63.86813186813187,0.8813559322033898,0.6166666666666667,128
821,-2685.7250000000013,200,0.13444444444444448,3.566398273706436,55,85,67.58823529411765,0.9272727272727272,0.6066666666666667,125
822,-2806.800000000003,200,0.1333888888888889,4.050024453401566,52,84,67.45238095238095,0.8269230769230769,0.575,132
823,-2949.649999999998,200,0.1323333333333334,3.593781655430794,50,82,68.73170731707317,0.88,0.5283333333333333,136
824,-2618.549999999999,200,0.13127777777777783,3.745525857806206,53,84,66.22619047619048,0.7924528301886793,0.5883333333333334,117
825,-2804.1249999999955,200,0.13022222222222224,3.6958194148540495,48,78,74.93589743589743,0.9166666666666666,0.5433333333333333,131
826,-2547.5249999999996,200,0.12916666666666676,4.396449247598648,47,78,73.55128205128206,0.8723404255319149,0.5566666666666666,148
827,-2531.7250000000013,200,0.12811111111111118,3.758176583647728,54,86,65.4186046511628,0.8148148148148148,0.62,137
828,-2669.374999999997,200,0.1270555555555556,4.027263703346253,54,86,67.36046511627907,0.8888888888888888,0.6633333333333333,134
829,-2727.3249999999985,200,0.126,4.015017791390419,56,87,65.85057471264368,0.8571428571428571,0.6466666666666666,123
830,-2929.9499999999994,200,0.12494444444444452,3.9486126500368117,53,84,67.92857142857143,0.9433962264150944,0.63,131
831,-2943.599999999997,200,0.12388888888888883,3.719908970594406,50,82,70.13414634146342,0.9,0.595,139
832,-2598.6750000000006,200,0.12283333333333335,4.232654994726181,57,88,65.18181818181819,0.9122807017543859,0.65,131
833,-2674.7750000000005,200,0.12177777777777787,4.140099284052849,43,74,76.63513513513513,0.9302325581395349,0.5216666666666666,141
834,-2648.1499999999996,200,0.12072222222222229,3.846448533535004,51,81,71.08641975308642,0.8823529411764706,0.5933333333333334,137
835,-2954.7249999999963,200,0.1196666666666667,4.083653460144997,43,76,75.32894736842105,0.8372093023255814,0.5183333333333333,142
836,-2649.824999999998,200,0.11861111111111111,3.704779842495918,55,86,66.80232558139535,0.9090909090909091,0.6133333333333333,126
837,-2744.3749999999995,200,0.11755555555555564,3.9160217702388764,54,86,67.40697674418605,0.9259259259259259,0.6416666666666667,123
838,-2624.5750000000007,200,0.11650000000000005,3.9752770495414733,55,85,66.65882352941176,0.8909090909090909,0.6283333333333333,121
839,-2527.750000000002,200,0.11544444444444446,3.637425962090492,57,89,63.752808988764045,0.8596491228070176,0.62,126
840,-2767.024999999999,200,0.11438888888888898,4.052164127826691,51,82,70.02439024390245,0.8627450980392157,0.5533333333333333,134
841,-2715.725000000002,200,0.1133333333333334,3.9640823036432264,53,85,66.49411764705883,0.8867924528301887,0.6333333333333333,124
842,-2592.450000000002,200,0.11227777777777781,3.7453605955839158,60,91,63.83516483516483,0.8833333333333333,0.6316666666666667,123
843,-2842.0499999999984,200,0.11122222222222222,3.8308533096313475,58,89,64.98876404494382,0.8793103448275862,0.65,132
844,-2641.5250000000015,200,0.11016666666666675,3.8461556428670884,51,82,68.04878048780488,0.8823529411764706,0.575,127
845,-2695.3999999999974,200,0.10911111111111116,3.939794406890869,47,78,74.02564102564102,0.9148936170212766,0.55,138
846,-2860.599999999999,200,0.10805555555555557,3.6828193122148516,54,85,66.94117647058823,0.9259259259259259,0.5916666666666667,134
847,-2903.2750000000037,200,0.1070000000000001,3.5166385877132416,45,77,73.97402597402598,0.8888888888888888,0.515,149
848,-2838.7000000000003,200,0.10594444444444451,3.6464197462797165,55,86,67.43023255813954,0.9272727272727272,0.5683333333333334,132
849,-2737.200000000005,200,0.10488888888888892,3.852981274724007,53,85,67.52941176470588,0.8867924528301887,0.675,136
850,-2482.2250000000026,200,0.10383333333333333,3.9825298476219175,62,94,59.851063829787236,0.9032258064516129,0.645,122
851,-2522.2749999999983,200,0.10277777777777786,4.685767823457718,59,90,63.17777777777778,0.8813559322033898,0.6166666666666667,119
852,-2641.649999999999,200,0.10172222222222227,3.9489400035142896,55,86,66.54651162790698,0.9090909090909091,0.5716666666666667,130
853,-2548.425000000001,200,0.10066666666666668,4.09509117782116,61,93,60.56989247311828,0.8852459016393442,0.6416666666666667,124
854,-2763.799999999999,200,0.0996111111111111,3.8028357511758806,51,83,69.06024096385542,0.8627450980392157,0.595,139
855,-2612.8499999999995,200,0.09855555555555562,4.0231560379266735,53,85,64.95294117647059,0.8679245283018868,0.62,128
856,-2618.8250000000003,200,0.09750000000000003,3.992868654131889,55,87,65.63218390804597,0.8545454545454545,0.6366666666666667,124
857,-2549.075000000002,200,0.09644444444444444,4.189482110738754,61,93,61.8494623655914,0.8852459016393442,0.6216666666666667,131
858,-2560.675000000003,200,0.09538888888888897,3.666690418720245,56,86,66.04651162790698,0.9464285714285714,0.5533333333333333,126
859,-2462.65,200,0.09433333333333338,3.831402485370636,62,95,57.82105263157895,0.9193548387096774,0.6416666666666667,115
860,-2499.625000000001,200,0.09327777777777779,3.775594263672829,62,92,61.22826086956522,0.8709677419354839,0.6683333333333333,121
861,-2747.0000000000005,200,0.0922222222222222,3.780074865818024,55,87,64.36781609195403,0.9454545454545454,0.6016666666666667,135
862,-2612.425000000002,200,0.09116666666666673,3.70826608479023,57,87,65.27586206896552,0.8596491228070176,0.605,128
863,-2763.425,200,0.09011111111111125,4.0198261898756025,55,87,65.95402298850574,0.9272727272727272,0.575,138
864,-2518.074999999999,200,0.08905555555555555,3.8628177213668824,63,95,59.51578947368421,0.873015873015873,0.6816666666666666,124
865,-2438.1249999999986,200,0.08800000000000008,3.8517980188131333,61,93,61.32258064516129,0.8360655737704918,0.675,109
866,-2776.9750000000013,200,0.08694444444444449,3.9155063390731812,47,79,71.83544303797468,0.8723404255319149,0.5216666666666666,140
867,-2484.6000000000004,200,0.0858888888888889,3.9674096870422364,63,94,60.180851063829785,0.9206349206349206,0.6883333333333334,118
868,-2767.725000000002,200,0.08483333333333332,3.8794783157110215,45,76,75.92105263157895,0.8888888888888888,0.5183333333333333,145
869,-2502.6000000000004,200,0.08377777777777784,3.7783392274379732,61,92,61.70652173913044,0.8852459016393442,0.6583333333333333,128
870,-2608.6500000000005,200,0.08272222222222236,3.5879609888792037,60,92,61.96739130434783,0.9166666666666666,0.6416666666666667,130
871,-2473.9999999999973,200,0.08166666666666667,3.4952762657403946,49,81,69.69135802469135,0.8775510204081632,0.5233333333333333,144
872,-2676.374999999998,200,0.08061111111111119,3.8287393474578857,57,88,65.51136363636364,0.8947368421052632,0.6283333333333333,127
873,-2485.8749999999986,200,0.0795555555555556,3.9510979753732682,58,91,62.64835164835165,0.8793103448275862,0.6366666666666667,129
874,-2651.374999999999,200,0.07850000000000001,3.8499120557308197,58,89,65.23595505617978,0.8620689655172413,0.6766666666666666,135
875,-2690.850000000003,200,0.07744444444444443,3.9289788609743117,59,90,63.48888888888889,0.8983050847457628,0.665,124
876,-2759.3250000000016,200,0.07638888888888895,4.3164095163345335,50,80,70.375,0.9,0.6033333333333334,141
877,-2728.55,200,0.07533333333333336,4.095501267313957,52,83,69.43373493975903,0.9230769230769231,0.5816666666666667,135
878,-2638.75,200,0.07427777777777778,3.9878659731149675,57,89,65.0561797752809,0.9298245614035088,0.62,132
879,-2733.9,200,0.0732222222222223,4.249640536308289,51,82,69.4390243902439,0.8627450980392157,0.55,135
880,-2672.525,200,0.07216666666666671,4.094748712182045,54,86,65.52325581395348,0.9629629629629629,0.575,132
881,-2615.0000000000014,200,0.07111111111111124,4.0180234885215755,49,81,70.48148148148148,0.9183673469387755,0.52,138
882,-2526.174999999998,200,0.07005555555555554,3.8218713223934175,60,91,61.81318681318681,0.8833333333333333,0.6483333333333333,125
883,-2704.8000000000015,200,0.06900000000000006,3.918164466023445,53,85,67.05882352941177,0.8867924528301887,0.64,123
884,-2783.500000000001,200,0.06794444444444447,4.007660044431686,59,90,63.87777777777778,0.8983050847457628,0.6683333333333333,134
885,-2472.2249999999985,200,0.06688888888888889,3.8957236051559447,64,96,59.364583333333336,0.90625,0.7116666666666667,122
886,-2507.024999999999,200,0.06583333333333341,3.7831733441352844,53,85,67.03529411764706,0.8679245283018868,0.605,128
887,-2665.9999999999986,200,0.06477777777777782,3.8328152990341184,52,83,69.25301204819277,0.8461538461538461,0.5366666666666666,142
888,-2735.4249999999997,200,0.06372222222222235,4.156252786517143,50,83,69.63855421686748,0.92,0.5366666666666666,134
889,-2707.4999999999986,200,0.06266666666666665,4.369921772480011,51,83,69.3132530120482,0.8627450980392157,0.5666666666666667,136
890,-2486.2250000000026,200,0.06161111111111117,3.7189628112316133,62,94,59.97872340425532,0.9032258064516129,0.6966666666666667,120
891,-2763.1749999999997,200,0.060555555555555585,4.1006113409996034,55,87,65.03448275862068,0.8727272727272727,0.6216666666666667,138
892,-2613.35,200,0.0595,3.9672587090730667,57,88,65.10227272727273,0.8947368421052632,0.6233333333333333,123
893,-2562.750000000002,200,0.05844444444444441,3.6703652900457384,54,86,66.70930232558139,0.9074074074074074,0.645,134
894,-2546.1750000000015,200,0.057388888888888934,4.015734632015228,52,84,66.9047619047619,0.9038461538461539,0.5466666666666666,134
895,-2708.525,200,0.05633333333333346,4.236499646902084,53,85,67.28235294117647,0.8867924528301887,0.565,125
896,-2681.3499999999995,200,0.05527777777777776,4.108982181549072,54,85,67.88235294117646,0.8888888888888888,0.665,137
897,-2748.249999999997,200,0.05422222222222228,3.883226659297943,48,80,69.4125,0.8958333333333334,0.5266666666666666,136
898,-2650.9249999999993,200,0.053166666666666695,4.0315386241674425,62,94,60.148936170212764,0.8870967741935484,0.6783333333333333,112
899,-2535.95,200,0.05211111111111122,3.9879126846790314,57,88,63.98863636363637,0.8596491228070176,0.6416666666666667,129
900,-2517.550000000002,200,0.05105555555555552,4.068034488558769,48,80,67.4875,0.8541666666666666,0.5083333333333333,132
901,-2615.224999999996,200,0.050000000000000044,4.2530043226480485,57,88,63.57954545454545,0.8947368421052632,0.6116666666666667,128
902,-2527.7999999999975,200,0.050000000000000044,4.0654945999383925,59,90,62.24444444444445,0.847457627118644,0.6283333333333333,130
903,-2851.9999999999964,200,0.050000000000000044,4.225919057130813,48,79,73.37974683544304,0.9583333333333334,0.5416666666666666,147
904,-2573.8750000000005,200,0.050000000000000044,4.050409139990807,54,85,67.04705882352941,0.8888888888888888,0.615,124
905,-2904.0250000000015,200,0.050000000000000044,4.150399494171142,51,84,68.80952380952381,0.9215686274509803,0.6166666666666667,126
906,-2687.299999999999,200,0.050000000000000044,4.094087784290314,51,83,67.78313253012048,0.8627450980392157,0.5816666666666667,126
907,-2673.0250000000015,200,0.050000000000000044,4.139397593736649,51,83,68.90361445783132,0.9215686274509803,0.5966666666666667,133
908,-2728.7499999999986,200,0.050000000000000044,4.118764569163322,59,91,62.505494505494504,0.9491525423728814,0.6433333333333333,131
909,-2706.9750000000004,200,0.050000000000000044,4.104947033524513,45,77,73.07792207792208,0.8888888888888888,0.5033333333333333,138
910,-2667.65,200,0.050000000000000044,3.9244003969430925,52,84,68.03571428571429,0.8846153846153846,0.6066666666666667,128
911,-2670.1249999999977,200,0.050000000000000044,4.078509668111801,55,86,66.05813953488372,0.9090909090909091,0.6166666666666667,137
912,-2646.800000000003,200,0.050000000000000044,3.853694984912872,55,86,64.6046511627907,0.9454545454545454,0.6016666666666667,135
913,-2663.500000000001,200,0.050000000000000044,4.1070651561021805,55,88,64.30681818181819,0.8727272727272727,0.6233333333333333,133
914,-2771.574999999999,200,0.050000000000000044,3.780961738228798,51,83,69.12048192771084,0.8823529411764706,0.5733333333333334,128
915,-2706.5999999999995,200,0.050000000000000044,3.991195058822632,50,81,70.69135802469135,0.9,0.5616666666666666,145
916,-2659.050000000003,200,0.050000000000000044,4.012225928902626,57,88,65.95454545454545,0.8596491228070176,0.61,120
917,-2817.6999999999994,200,0.050000000000000044,3.894669615626335,56,88,65.9659090909091,0.9107142857142857,0.6683333333333333,131
918,-2637.1499999999987,200,0.050000000000000044,4.031306557059288,54,86,67.3953488372093,0.9444444444444444,0.62,126
919,-2701.0000000000023,200,0.050000000000000044,4.099828486442566,55,85,66.70588235294117,0.9090909090909091,0.6116666666666667,120
920,-2710.1500000000005,200,0.050000000000000044,3.830488135814667,48,81,70.12345679012346,0.8333333333333334,0.5816666666666667,141
921,-2792.2500000000005,200,0.050000000000000044,4.019869912862777,42,74,74.95945945945945,0.9047619047619048,0.5016666666666667,149
922,-2671.5249999999987,200,0.050000000000000044,4.108423829078674,51,82,69.52439024390245,0.8823529411764706,0.5716666666666667,134
923,-2572.424999999998,200,0.050000000000000044,3.6613304644823073,56,87,65.93103448275862,0.8928571428571429,0.6416666666666667,125
924,-2466.8250000000003,200,0.050000000000000044,3.9962173026800154,60,92,60.66304347826087,0.85,0.6716666666666666,133
925,-2641.0749999999994,200,0.050000000000000044,3.930136469602585,52,85,65.88235294117646,0.8269230769230769,0.5616666666666666,138
926,-2677.6999999999985,200,0.050000000000000044,4.159913784861565,54,86,65.84883720930233,0.9074074074074074,0.5883333333333334,131
927,-2887.0000000000005,200,0.050000000000000044,4.34770441532135,50,81,71.80246913580247,0.88,0.505,145
928,-2726.5000000000005,200,0.050000000000000044,4.392456241250038,48,78,72.91025641025641,0.9166666666666666,0.4816666666666667,142
929,-2662.3249999999975,200,0.050000000000000044,3.9735254257917405,54,86,65.33720930232558,0.8333333333333334,0.61,136
930,-2742.200000000001,200,0.050000000000000044,4.355958335995674,53,85,68.10588235294118,0.9622641509433962,0.5633333333333334,123
931,-2554.900000000003,200,0.050000000000000044,4.156593238711357,57,89,65.0,0.8947368421052632,0.6533333333333333,120
932,-2388.6249999999973,200,0.050000000000000044,4.0144313031435015,53,85,63.976470588235294,0.8301886792452831,0.5733333333333334,131
933,-2678.1250000000005,200,0.050000000000000044,4.556739151477814,53,84,68.19047619047619,0.8490566037735849,0.5883333333333334,138
934,-2492.950000000001,200,0.050000000000000044,3.8675860476493837,54,86,65.56976744186046,0.8888888888888888,0.585,123
935,-2851.275000000002,200,0.050000000000000044,3.9517477709054947,48,80,71.425,0.8125,0.5133333333333333,145
936,-2668.4499999999985,200,0.050000000000000044,3.9226795023679735,48,79,73.0632911392405,0.9166666666666666,0.5483333333333333,125
937,-2488.700000000001,200,0.050000000000000044,3.989386829137802,55,86,64.48837209302326,0.8909090909090909,0.5916666666666667,127
938,-2529.5749999999985,200,0.050000000000000044,3.9629118281602858,59,89,65.78651685393258,0.9322033898305084,0.63,125
939,-2867.6749999999993,200,0.050000000000000044,3.8801052927970887,47,77,74.22077922077922,0.851063829787234,0.5216666666666666,141
940,-2565.775000000003,200,0.050000000000000044,4.271627925038338,52,83,67.21686746987952,0.8461538461538461,0.5733333333333334,127
941,-2837.5999999999985,200,0.050000000000000044,3.937068503499031,51,83,69.26506024096386,0.8823529411764706,0.5716666666666667,146
942,-2682.75,200,0.050000000000000044,4.2172669643163685,49,80,71.6625,0.8775510204081632,0.5716666666666667,139
943,-2891.2750000000015,200,0.050000000000000044,4.011462607383728,51,81,70.4074074074074,0.8823529411764706,0.5,122
944,-2845.199999999997,200,0.050000000000000044,4.0977116286754605,49,81,71.28395061728395,0.9183673469387755,0.5083333333333333,137
945,-2491.8499999999967,200,0.050000000000000044,3.915322767496109,54,85,67.69411764705882,0.8703703703703703,0.54,127
946,-2757.6749999999965,200,0.050000000000000044,3.910399498939514,52,84,66.9047619047619,0.9230769230769231,0.625,130
947,-2483.175000000001,200,0.050000000000000044,4.042729914784432,64,95,59.536842105263155,0.9375,0.6983333333333334,118
948,-2995.475,200,0.050000000000000044,4.013004375696182,47,79,72.87341772151899,0.8723404255319149,0.55,123
949,-2790.8999999999987,200,0.050000000000000044,3.9940110206604005,53,84,68.04761904761905,0.9056603773584906,0.5966666666666667,127
950,-2598.474999999999,200,0.050000000000000044,3.9733933836221693,60,91,62.68131868131868,0.8833333333333333,0.615,133
951,-2848.6249999999977,200,0.050000000000000044,4.492973880767822,53,84,69.38095238095238,0.8679245283018868,0.5666666666666667,136
952,-2814.900000000001,200,0.050000000000000044,4.048816170692444,49,79,72.81012658227849,0.8979591836734694,0.5566666666666666,137
953,-2773.5749999999975,200,0.050000000000000044,4.166329193115234,51,81,70.51851851851852,0.9215686274509803,0.5566666666666666,145
954,-2713.2249999999985,200,0.050000000000000044,4.32493829369545,56,87,66.04597701149426,0.8928571428571429,0.5933333333333334,123
955,-2638.799999999999,200,0.050000000000000044,4.395229544639587,56,86,65.5813953488372,0.875,0.59,137
956,-2594.375,200,0.050000000000000044,4.035827568769455,55,85,66.87058823529412,0.8909090909090909,0.5516666666666666,133
957,-2838.9500000000007,200,0.050000000000000044,4.122788183689117,48,79,72.75949367088607,0.875,0.545,118
958,-2663.9249999999993,200,0.050000000000000044,4.419942783713341,58,89,64.80898876404494,0.9310344827586207,0.6066666666666667,126
959,-2641.450000000001,200,0.050000000000000044,4.184623987078667,58,90,62.922222222222224,0.9137931034482759,0.6116666666666667,114
960,-2644.650000000003,200,0.050000000000000044,4.290382560491562,59,92,63.18478260869565,0.9152542372881356,0.6183333333333333,120
961,-2656.8250000000025,200,0.050000000000000044,4.069803680181503,51,82,68.29268292682927,0.9019607843137255,0.575,122
962,-2714.6000000000013,200,0.050000000000000044,4.092350163459778,55,87,65.93103448275862,0.8909090909090909,0.58,115
963,-2631.8749999999977,200,0.050000000000000044,3.983972198367119,54,86,66.86046511627907,0.8333333333333334,0.5733333333333334,138
964,-2669.3749999999964,200,0.050000000000000044,3.960813644528389,51,83,69.21686746987952,0.9019607843137255,0.5666666666666667,123
965,-2386.525,200,0.050000000000000044,4.250238239765167,58,89,62.29213483146067,0.8620689655172413,0.6766666666666666,131
966,-2973.250000000003,200,0.050000000000000044,4.073554098010063,49,80,71.3625,0.9591836734693877,0.5266666666666666,131
967,-2642.349999999999,200,0.050000000000000044,4.025679906606674,59,91,63.48351648351648,0.9152542372881356,0.6066666666666667,120
968,-2691.4749999999976,200,0.050000000000000044,4.054042627215385,52,83,68.79518072289157,0.8846153846153846,0.5916666666666667,136
969,-2684.925,200,0.050000000000000044,4.1625986003875735,58,88,64.55681818181819,0.9137931034482759,0.6583333333333333,118
970,-2407.149999999998,200,0.050000000000000044,3.826869178414345,64,95,59.82105263157895,0.890625,0.66,119
971,-2743.4249999999965,200,0.050000000000000044,3.8214610028266907,49,81,71.0,0.8979591836734694,0.5083333333333333,135
972,-2599.6499999999987,200,0.050000000000000044,3.949455290436745,47,80,70.575,0.9148936170212766,0.5283333333333333,148
973,-2702.8499999999995,200,0.050000000000000044,4.416453722715378,47,78,73.42307692307692,0.9787234042553191,0.525,142
974,-2710.0499999999984,200,0.050000000000000044,4.044715873599053,59,89,64.65168539325843,0.8983050847457628,0.6083333333333333,113
975,-2840.9749999999995,200,0.050000000000000044,4.067156371474266,50,81,70.4320987654321,0.94,0.57,135
976,-2678.225,200,0.050000000000000044,4.331517767906189,54,85,68.04705882352941,0.9074074074074074,0.5716666666666667,136
977,-2690.800000000001,200,0.050000000000000044,4.348502534031868,55,86,66.68604651162791,0.9454545454545454,0.6066666666666667,125
978,-2748.1750000000015,200,0.050000000000000044,4.494336782693863,48,78,73.42307692307692,0.9375,0.56,127
979,-2863.624999999995,200,0.050000000000000044,4.158370062112808,55,85,68.0,0.8363636363636363,0.55,110
980,-2614.150000000001,200,0.050000000000000044,4.246090716123581,60,91,63.45054945054945,0.9166666666666666,0.6516666666666666,109
981,-2724.3749999999995,200,0.050000000000000044,4.271942968964577,56,86,66.0813953488372,0.8928571428571429,0.605,135
982,-2447.4499999999985,200,0.050000000000000044,4.283774287104607,58,90,60.544444444444444,0.8620689655172413,0.6316666666666667,125
983,-2550.9000000000005,200,0.050000000000000044,4.042040191292763,59,91,62.16483516483517,0.8813559322033898,0.6766666666666666,131
984,-2679.9499999999994,200,0.050000000000000044,4.133085020780563,54,85,66.95294117647059,0.9444444444444444,0.5466666666666666,130
985,-2636.074999999998,200,0.050000000000000044,4.014624607563019,52,82,69.04878048780488,0.9230769230769231,0.5833333333333334,129
986,-2719.6500000000005,200,0.050000000000000044,3.898883453607559,56,86,66.87209302325581,0.9285714285714286,0.5933333333333334,128
